s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
226.4435770,89660.3780118,43186.4226351,-0.6927311,-0.3316479,5.5502142,-0.1443979
227.3744715,89661.0943395,43185.8281276,-0.8714237,-0.1919580,5.5241613,5.1569546
228.4065193,89661.7587076,43185.0383569,-1.0277963,-0.1515168,6.3890863,5.1086543
229.4985436,89662.3229640,43184.1034068,-1.2069485,-0.1640552,7.1433872,-2.5103702
230.5699215,89662.7042382,43183.1021673,-1.3804525,-0.1619447,6.7832170,-1.6593330
231.4928365,89662.8788505,43182.1959208,-1.6253845,-0.2653895,6.5342584,-0.1982829
232.4580207,89662.8261890,43181.2321743,-1.8586818,-0.2417127,6.5038716,-0.1982829
233.4172286,89662.5538456,43180.3124413,-1.9210109,-0.0649798,6.4733422,5.1035743
234.3239904,89662.2427362,43179.4607207,-2.0681549,-0.1622741,7.2181415,3.9034038
235.4136046,89661.7228750,43178.5031178,-2.2506999,-0.1675318,7.7395687,0.6111624
236.3960766,89661.1051771,43177.7391148,-2.3848084,-0.1365011,7.8180612,3.7068710
237.4005582,89660.3748711,43177.0494508,-2.4949424,-0.1096426,8.2782092,4.4185473
238.4352759,89659.5490561,43176.4260165,-2.6078693,-0.1091378,8.7953061,3.3383395
239.4832013,89658.6468774,43175.8928924,-2.7206104,-0.1075850,9.1666633,2.4154000
240.5118738,89657.7080204,43175.4725180,-2.8140514,-0.0908365,9.4262350,3.2937922
241.4847562,89656.7868601,43175.1595262,-2.8861067,-0.0740637,9.7690943,4.4320610
242.4572125,89655.8459692,43174.9137713,-2.9292102,-0.0443243,10.2122899,4.8111366
243.4488479,89654.8766143,43174.7047450,-2.9226242,0.0066415,10.6725796,4.7660752
244.4370066,89653.9120509,43174.4900944,-2.8721274,0.0511019,11.1097709,3.9490981
245.3892539,89652.9941669,43174.2365909,-2.8251805,0.0493012,11.4593921,-6.0598767
246.3795105,89652.0530687,43173.9284638,-2.7939475,0.0315403,10.9183094,-8.8233541
247.4250580,89651.0700684,43173.5722617,-2.7714771,0.0214916,10.0786712,-8.8801923
248.4451767,89650.1190265,43173.2032611,-2.7284196,0.0422083,9.1562098,-6.8376105
249.4609083,89649.1887673,43172.7954272,-2.6489166,0.0782717,8.3769928,-4.1918301
250.4494149,89648.3178235,43172.3278780,-2.5158947,0.1345685,7.8611926,-4.1553060
251.5038956,89647.4631094,43171.7103075,-2.3608651,0.1470198,7.3140734,-3.7659384
252.5326531,89646.7322783,43170.9862716,-2.2209675,0.1359870,6.7801903,-5.2978539
253.4312066,89646.1883635,43170.2710408,-2.0378561,0.2037847,5.9485616,-0.1643299
254.4358784,89645.7359971,43169.3739734,-1.7329735,0.3034649,5.9208985,-0.1643299
255.4114923,89645.5784675,43168.4111614,-1.5127812,0.2256961,5.8931055,4.5238641
256.3566031,89645.6332675,43167.4676407,-1.3477492,0.1746165,6.6157226,4.7354941
257.3946364,89645.8628828,43166.4553216,-1.1658461,0.1752382,7.2958711,2.1522364
258.3895945,89646.2548694,43165.5408337,-1.0087410,0.1579013,7.5848599,2.4980708
259.3737764,89646.7793660,43164.7080568,-0.9168501,0.0933677,7.9070521,5.0069306
260.4099947,89647.4097216,43163.8856213,-0.8734443,0.0418887,8.5162068,4.9600354
261.3789950,89648.0320041,43163.1428386,-0.8226470,0.0524224,9.0794483,4.9135795
262.3820262,89648.7143497,43162.4076678,-0.7490034,0.0734210,9.6049030,4.8675586
263.4068788,89649.4649188,43161.7098362,-0.6570881,0.0896863,10.0985141,1.8933892
264.3847955,89650.2392080,43161.1125111,-0.5578615,0.1014673,10.2841214,-1.3280930
265.3786257,89651.0823627,43160.5864041,-0.4523352,0.1061814,10.1542849,-1.6061146
266.3957355,89651.9971807,43160.1418589,-0.3462175,0.1043326,9.9950156,-1.5614249
267.3821858,89652.9250980,43159.8071147,-0.2463166,0.1012732,9.8377064,-2.5420407
268.3769640,89653.8898509,43159.5645546,-0.1488907,0.0979373,9.5760764,-3.4190396
269.3871231,89654.8888339,43159.4147064,-0.0488579,0.0990268,9.2124744,-3.9461265
270.4285061,89655.9289742,43159.3638469,0.0527098,0.0975315,8.7741076,-4.8372635
271.4958816,89656.9948673,43159.4200820,0.1560377,0.0968056,8.2048565,-4.9564268
272.4940908,89657.9809490,43159.5752090,0.2828572,0.1270470,7.5773529,-0.2666414
273.4199124,89658.8699802,43159.8336062,0.4818864,0.2149758,7.5421153,-0.2666414
274.4747919,89659.8047324,43160.3224918,0.6434131,0.1531233,7.5067123,1.7476310
275.3902593,89660.5371547,43160.8717078,0.6684306,0.0273275,7.7358035,-2.4451999
276.3228846,89661.2690746,43161.4497070,0.8161533,0.1583945,7.4132937,-0.2552202
277.3670080,89661.9843291,43162.2103678,1.0117919,0.1873711,7.3788190,-0.2552202
278.2885161,89662.4730439,43162.9916071,1.1040018,0.1000641,7.3441825,5.0471702
279.2950107,89662.9259927,43163.8904223,1.1298809,0.0257121,8.0013576,4.9998982
280.3723987,89663.3857869,43164.8647704,1.1144981,-0.0142779,8.6030213,4.9530689
281.4568481,89663.8636258,43165.8382695,1.0895003,-0.0230511,9.1601670,-6.7439060
282.4878152,89664.3408897,43166.7521143,1.0595106,-0.0290889,8.3924800,-9.4218818
283.3955698,89664.7850531,43167.5437818,0.9874379,-0.0793967,7.1838667,-0.2396675
284.4137807,89665.3459142,43168.3935983,0.7804239,-0.2033116,7.1504589,-0.2396675
285.3656183,89666.0223047,43169.0632929,0.5871392,-0.2030648,7.1168944,1.5790135
286.2977169,89666.7983037,43169.5796583,0.4447366,-0.1527762,7.3352027,4.1938216
287.3231763,89667.7240105,43170.0208316,0.2765810,-0.1639808,7.8857363,0.6592288
288.3784283,89668.7391573,43170.3089874,0.0869343,-0.1797171,7.9688165,-0.2976658
289.4068348,89669.7636802,43170.3982786,-0.0644697,-0.1472219,7.9314105,2.3563817
290.3903547,89670.7451569,43170.3349153,-0.1899399,-0.1275726,8.2228668,3.2558456
291.3453045,89671.6829324,43170.1546209,-0.3375145,-0.1545365,8.6093562,-0.2668779
292.3051664,89672.5886395,43169.8367695,-0.4804668,-0.1489301,8.5783313,0.6577601
293.3350902,89673.5019546,43169.3607457,-0.5702406,-0.0871654,8.6545961,4.9488967
294.2962598,89674.3110394,43168.8418731,-0.6383328,-0.0708430,9.2081692,4.9025451
295.3251468,89675.1373286,43168.2288032,-0.7127036,-0.0722828,9.7255392,4.8566276
296.3559480,89675.9172295,43167.5547812,-0.8049023,-0.0894438,10.2122524,1.8172215
297.3632899,89676.6155004,43166.8287265,-0.9053510,-0.0997165,10.3885068,0.4825487
298.3483468,89677.2236839,43166.0538395,-1.0004496,-0.0965413,10.4348095,0.9451921
299.3493391,89677.7641436,43165.2112904,-1.0801218,-0.0795932,10.5249147,2.6975357
300.3250536,89678.2239207,43164.3506954,-1.1494201,-0.0710231,10.7779289,3.3723437
301.3274786,89678.6339293,43163.4359556,-1.2168090,-0.0672260,11.0861176,3.2630606
302.3418370,89678.9855471,43162.4844895,-1.2868122,-0.0690122,11.3763744,2.5554720
303.3826035,89679.2771516,43161.4854090,-1.3560400,-0.0665162,11.5986189,0.0973687
